Time Entered (hr),Time Spent (min),Rushing,Senior,Nice Day: False
6.38,72.12,Normal,False,False
12.66,66.13,Normal,False,False
13.14,15.9,Normal,False,False
11.55,62.42,Normal,False,False
12.64,14.4,Normal,False,False
11.66,16.23,Dinner,False,False
3.87,52.32,Senior,True,False
0.46,15.03,Normal,False,False
9.96,17.94,Normal,False,False
13.99,6.83,Normal,False,False
10.62,66.11,Normal,False,False
2.38,52.05,Senior,True,False
5.67,21.14,Normal,False,False
12.95,47.73,Normal,False,False
12.35,12.78,Normal,False,False
7.41,57.49,Senior,True,False
12.41,41.85,Normal,False,False
0.86,17.91,Normal,False,False
7.78,58.94,Senior,True,False
6.52,7.48,Normal,False,False
2.14,48.04,Senior,True,False
5.28,47.35,Senior,True,False
9.01,53.93,Normal,False,False
13.85,37.16,Normal,False,False
9.06,58.52,Normal,False,False
3.84,6.35,Normal,False,False
2.21,50.56,Senior,True,False
0.18,19.78,Normal,False,False
12.37,20.7,Dinner,False,False
6.75,9.68,Normal,False,False
9.46,37.34,Normal,False,False
3.75,46.32,Senior,True,False
4.99,10.74,Normal,False,False
13.44,31.23,Normal,False,False
8.86,9.74,Normal,False,False
1.85,46.09,Senior,True,False
6.6,48.95,Normal,False,False
3.96,18.52,Normal,False,False
6.33,8.15,Lunch,False,False
3.59,45.12,Normal,False,False
0.8,48.52,Normal,False,False
4.26,15.48,Normal,False,False
13.79,8.96,Normal,False,False
4.1,49.77,Senior,True,False
2.49,8.53,Normal,False,False
2.33,13.48,Normal,False,False
9.41,29.66,Normal,False,False
10.02,14.99,Normal,False,False
6.56,51.2,Normal,False,False
12.89,62.02,Normal,False,False
1.56,19.42,Normal,False,False
0.49,28.98,Normal,False,False
13.42,67.68,Normal,False,False
12.13,13.79,Normal,False,False
11.6,9.57,Normal,False,False
11.26,50.09,Senior,True,False
11.63,16.2,Normal,False,False
6.71,20.71,Normal,False,False
5.62,58.61,Senior,True,False
12.64,72.74,Normal,False,False
6.46,8.11,Lunch,False,False
13.68,46.19,Normal,False,False
6.47,10.16,Lunch,False,False
9.11,57.1,Senior,True,False
1.64,16.73,Normal,False,False
6.83,11.37,Lunch,False,False
6.66,45.44,Normal,False,False
7.21,62.13,Normal,False,False
6.56,11.3,Normal,False,False
12.27,20.84,Dinner,False,False
13.74,19.31,Normal,False,False
8.44,62.51,Normal,False,False
1.94,29.54,Normal,False,False
7.34,21.08,Normal,False,False
8.27,52.41,Senior,True,False
6.61,6.95,Lunch,False,False
13.3,55.87,Normal,False,False
8.0,59.13,Senior,True,False
9.02,45.33,Senior,True,False
4.02,66.28,Normal,False,False
8.31,72.57,Normal,False,False
9.12,59.87,Senior,True,False
11.97,22.97,Dinner,False,False
13.35,24.47,Normal,False,False
10.11,53.82,Senior,True,False
6.32,57.9,Senior,True,False
6.77,9.88,Lunch,False,False
7.83,25.71,Normal,False,False
7.58,14.39,Normal,False,False
13.39,43.52,Normal,False,False
13.99,29.19,Normal,False,False
6.61,9.47,Lunch,False,False
0.18,18.28,Normal,False,False
13.29,50.5,Normal,False,False
7.04,54.56,Senior,True,False
6.89,12.15,Lunch,False,False
11.16,53.72,Senior,True,False
0.1,21.64,Normal,False,False
12.2,23.13,Dinner,False,False
8.52,21.85,Normal,False,False
6.06,9.14,Lunch,False,False
13.65,22.96,Normal,False,False
13.25,70.36,Normal,False,False
12.93,10.6,Normal,False,False
11.34,23.96,Dinner,False,False
6.81,9.44,Lunch,False,False
11.42,20.88,Normal,False,False
7.81,51.48,Normal,False,False
6.54,10.35,Lunch,False,False
13.27,29.73,Normal,False,False
6.55,10.2,Lunch,False,False
12.28,22.02,Dinner,False,False
3.82,39.7,Normal,False,False
6.86,21.11,Normal,False,False
5.13,18.96,Normal,False,False
8.02,13.49,Normal,False,False
7.82,10.41,Normal,False,False
10.49,50.05,Senior,True,False
9.71,54.1,Normal,False,False
11.56,17.82,Dinner,False,False
11.06,59.06,Normal,False,False
2.11,15.51,Normal,False,False
6.98,12.93,Lunch,False,False
6.39,10.08,Lunch,False,False
11.6,54.56,Senior,True,False
4.56,57.18,Senior,True,False
11.62,56.57,Senior,True,False
13.77,48.34,Normal,False,False
4.52,72.7,Normal,False,False
10.02,22.14,Normal,False,False
1.18,9.39,Normal,False,False
11.79,6.19,Normal,False,False
11.28,18.32,Dinner,False,False
6.17,10.07,Lunch,False,False
12.3,17.69,Dinner,False,False
3.64,12.77,Normal,False,False
2.37,8.93,Normal,False,False
4.16,12.55,Normal,False,False
10.69,16.33,Normal,False,False
12.59,23.98,Normal,False,False
8.34,73.64,Normal,False,False
7.53,9.55,Normal,False,False
6.87,12.43,Lunch,False,False
6.48,9.56,Lunch,False,False
11.59,57.9,Senior,True,False
0.32,22.23,Normal,False,False
11.06,23.48,Dinner,False,False
8.87,13.71,Normal,False,False
2.76,49.27,Senior,True,False
7.97,51.44,Senior,True,False
12.19,21.05,Dinner,False,False
3.74,49.69,Senior,True,False
12.55,14.83,Normal,False,False
12.83,23.75,Normal,False,False
3.03,51.4,Senior,True,False
6.06,55.5,Senior,True,False
6.91,21.97,Normal,False,False
6.48,10.37,Lunch,False,False
9.13,59.7,Senior,True,False
14.0,46.76,Normal,False,False
11.05,19.83,Dinner,False,False
0.27,40.08,Normal,False,False
13.36,37.86,Normal,False,False
6.37,9.42,Lunch,False,False
13.06,24.29,Normal,False,False
1.56,20.69,Normal,False,False
13.56,67.35,Normal,False,False
10.64,16.86,Normal,False,False
6.56,11.25,Lunch,False,False
7.57,55.79,Senior,True,False
12.06,22.22,Dinner,False,False
13.83,27.53,Normal,False,False
10.8,56.76,Senior,True,False
12.51,10.67,Normal,False,False
2.25,55.04,Normal,False,False
7.38,18.01,Normal,False,False
13.34,17.42,Normal,False,False
6.29,13.68,Lunch,False,False
13.11,23.53,Normal,False,False
6.14,20.66,Normal,False,False
6.36,12.01,Lunch,False,False
0.43,54.68,Senior,True,False
3.17,55.99,Senior,True,False
2.88,46.91,Senior,True,False
6.16,8.98,Lunch,False,False
8.84,61.68,Normal,False,False
0.85,50.65,Normal,False,False
13.4,50.68,Normal,False,False
12.1,20.47,Dinner,False,False
10.62,30.32,Normal,False,False
11.36,17.43,Dinner,False,False
12.33,22.61,Dinner,False,False
11.73,23.25,Dinner,False,False
7.54,59.49,Senior,True,False
8.06,51.67,Senior,True,False
13.46,37.46,Normal,False,False
3.65,22.31,Normal,False,False
8.36,57.48,Senior,True,False
6.67,11.11,Lunch,False,False
3.0,33.63,Normal,False,False
11.0,20.32,Dinner,False,False
5.2,51.69,Normal,False,False
10.91,12.76,Normal,False,False
2.13,45.97,Senior,True,False
7.77,72.2,Normal,False,False
6.86,7.96,Normal,False,False
7.71,29.87,Normal,False,False
13.43,51.87,Normal,False,False
8.76,46.96,Normal,False,False
9.36,11.12,Normal,False,False
13.98,22.51,Normal,False,False
10.77,61.51,Normal,False,False
12.43,19.49,Dinner,False,False
7.29,37.69,Normal,False,False
11.51,8.5,Normal,False,False
6.41,10.66,Lunch,False,False
8.58,63.55,Normal,False,False
11.2,25.9,Normal,False,False
2.64,21.56,Normal,False,False
13.55,61.29,Normal,False,False
6.2,12.19,Lunch,False,False
6.16,12.13,Lunch,False,False
3.71,52.22,Normal,False,False
8.8,30.64,Normal,False,False
6.71,7.79,Lunch,False,False
1.34,51.76,Senior,True,False
12.88,40.12,Normal,False,False
8.18,54.07,Senior,True,False
9.01,15.04,Normal,False,False
12.18,16.54,Dinner,False,False
1.42,50.76,Senior,True,False
12.64,13.45,Normal,False,False
13.62,57.07,Normal,False,False
6.68,6.12,Lunch,False,False
7.29,8.04,Normal,False,False
13.93,13.68,Normal,False,False
1.68,49.32,Normal,False,False
11.26,19.01,Dinner,False,False
13.93,45.66,Normal,False,False
3.57,59.74,Senior,True,False
7.13,39.7,Normal,False,False
13.61,62.62,Normal,False,False
11.74,46.0,Normal,False,False
13.02,10.65,Normal,False,False
12.64,12.0,Normal,False,False
13.21,16.34,Normal,False,False
9.2,45.86,Normal,False,False
12.51,53.57,Normal,False,False
6.79,56.47,Normal,False,False
7.71,61.08,Normal,False,False
13.21,51.34,Normal,False,False
13.46,7.34,Normal,False,False
6.66,7.76,Lunch,False,False
4.93,12.78,Normal,False,False
11.46,19.57,Dinner,False,False
11.26,22.47,Dinner,False,False
9.89,9.01,Normal,False,False
9.92,62.89,Normal,False,False
6.98,13.49,Lunch,False,False
11.55,21.3,Dinner,False,False
3.42,50.92,Normal,False,False
0.01,9.4,Normal,False,False
6.14,50.6,Senior,True,False
9.43,38.62,Normal,False,False
3.95,57.42,Normal,False,False
1.94,59.05,Senior,True,False
6.85,17.45,Normal,False,False
0.15,55.43,Senior,True,False
7.77,8.84,Normal,False,False
11.16,41.96,Normal,False,False
11.25,19.75,Dinner,False,False
1.29,32.01,Normal,False,False
6.86,10.18,Lunch,False,False
0.19,13.81,Normal,False,False
13.26,7.07,Normal,False,False
12.0,20.31,Dinner,False,False
12.35,39.76,Normal,False,False
8.32,61.99,Normal,False,False
9.4,63.88,Normal,False,False
2.86,7.88,Normal,False,False
12.4,20.41,Dinner,False,False
9.72,20.35,Normal,False,False
11.91,21.43,Normal,False,False
6.8,8.19,Lunch,False,False
11.84,19.04,Dinner,False,False
0.36,19.82,Normal,False,False
7.15,34.56,Normal,False,False
12.95,61.62,Normal,False,False
11.24,59.21,Normal,False,False
6.11,9.4,Lunch,False,False
12.84,17.32,Normal,False,False
7.41,22.47,Normal,False,False
4.08,72.07,Normal,False,False
9.16,54.49,Normal,False,False
6.61,7.3,Lunch,False,False
11.32,17.44,Dinner,False,False
6.12,25.74,Normal,False,False
3.48,52.4,Normal,False,False
2.42,54.85,Senior,True,False
12.08,17.41,Dinner,False,False
5.73,30.54,Normal,False,False
12.9,18.12,Normal,False,False
12.95,45.21,Normal,False,False
5.29,32.98,Normal,False,False
6.09,6.97,Lunch,False,False
13.79,62.14,Normal,False,False
6.7,12.74,Lunch,False,False
9.57,46.56,Normal,False,False
10.63,36.84,Normal,False,False
13.49,27.61,Normal,False,False
13.79,27.93,Normal,False,False
5.95,12.73,Normal,False,False
1.08,21.43,Normal,False,False
3.67,56.37,Normal,False,False
11.74,20.33,Dinner,False,False
12.86,12.18,Normal,False,False
13.27,12.72,Normal,False,False
6.44,11.79,Lunch,False,False
4.22,16.81,Normal,False,False
2.36,47.31,Senior,True,False
11.7,16.48,Dinner,False,False
2.72,69.58,Normal,False,False
7.44,45.7,Senior,True,False
4.83,55.58,Senior,True,False
12.03,7.95,Normal,False,False
6.6,13.82,Lunch,False,False
11.97,18.45,Dinner,False,False
7.64,23.32,Normal,False,False
12.04,19.49,Dinner,False,False
12.64,16.44,Normal,False,False
9.96,65.32,Normal,False,False
5.89,68.08,Normal,False,False
12.68,6.98,Normal,False,False
6.9,13.16,Lunch,False,False
5.25,49.92,Senior,True,False
7.51,30.67,Normal,False,False
12.62,15.66,Normal,False,False
11.36,50.34,Senior,True,False
9.0,66.62,Normal,False,False
12.39,9.97,Normal,False,False
0.37,6.26,Normal,False,False
9.67,22.77,Normal,False,False
4.93,57.97,Normal,False,False
1.28,10.8,Normal,False,False
3.34,41.41,Normal,False,False
13.66,36.55,Normal,False,False
1.35,46.32,Normal,False,False
8.23,45.51,Senior,True,False
13.16,71.57,Normal,False,False
10.25,50.46,Senior,True,False
10.34,52.92,Normal,False,False
8.15,15.99,Normal,False,False
4.44,45.82,Senior,True,False
3.3,52.56,Senior,True,False
5.89,12.63,Normal,False,False
13.24,28.38,Normal,False,False
10.31,14.25,Normal,False,False
7.33,44.0,Normal,False,False
11.06,23.88,Dinner,False,False
13.96,62.56,Normal,False,False
2.89,57.81,Senior,True,False
4.04,11.04,Normal,False,False
11.12,18.15,Dinner,False,False
14.0,60.15,Normal,False,False
12.15,21.68,Dinner,False,False
12.44,34.65,Normal,False,False
6.41,7.15,Lunch,False,False
10.32,67.75,Normal,False,False
13.57,9.57,Normal,False,False
2.6,53.57,Senior,True,False
6.17,8.23,Lunch,False,False
6.12,23.67,Normal,False,False
9.37,51.2,Normal,False,False
4.07,51.51,Senior,True,False
10.9,39.28,Normal,False,False
6.15,11.28,Lunch,False,False
3.63,48.34,Senior,True,False
12.9,56.22,Normal,False,False
12.39,16.45,Dinner,False,False
5.65,15.52,Normal,False,False
2.18,24.12,Normal,False,False
8.04,57.25,Senior,True,False
13.23,52.38,Normal,False,False
0.71,19.04,Normal,False,False
8.78,45.92,Senior,True,False
7.14,45.17,Senior,True,False
12.44,21.74,Dinner,False,False
9.33,32.83,Normal,False,False
12.58,23.55,Normal,False,False
7.14,64.81,Normal,False,False
12.15,20.2,Dinner,False,False
11.42,20.61,Dinner,False,False
8.91,37.71,Normal,False,False
10.26,31.63,Normal,False,False
6.44,12.13,Lunch,False,False
5.53,53.55,Normal,False,False
3.28,69.77,Normal,False,False
13.44,52.56,Normal,False,False
9.02,59.56,Normal,False,False
8.89,13.76,Normal,False,False
4.93,35.32,Normal,False,False
11.88,23.95,Dinner,False,False
13.98,43.84,Normal,False,False
9.14,45.77,Senior,True,False
13.63,22.64,Normal,False,False
11.16,14.87,Normal,False,False
9.82,71.79,Normal,False,False
11.77,56.24,Senior,True,False
11.28,20.78,Dinner,False,False
11.04,22.83,Dinner,False,False
3.23,50.98,Senior,True,False
13.83,7.32,Normal,False,False
2.47,46.98,Normal,False,False
0.56,43.1,Normal,False,False
11.79,16.06,Dinner,False,False
6.03,13.01,Normal,False,False
13.19,62.19,Normal,False,False
9.15,56.0,Senior,True,False
6.34,11.64,Lunch,False,False
0.56,24.03,Normal,False,False
6.08,9.54,Lunch,False,False
9.13,24.37,Normal,False,False
9.33,24.92,Normal,False,False
6.57,8.25,Lunch,False,False
12.71,39.9,Normal,False,False
2.92,13.53,Normal,False,False
11.13,27.99,Normal,False,False
11.54,53.7,Senior,True,False
2.36,13.45,Normal,False,False
7.7,23.72,Normal,False,False
11.56,16.06,Dinner,False,False
11.43,23.49,Normal,False,False
11.06,18.8,Normal,False,False
5.97,54.75,Senior,True,False
11.34,19.32,Dinner,False,False
11.3,59.68,Senior,True,False
7.83,52.55,Senior,True,False
11.24,16.15,Dinner,False,False
13.11,12.34,Normal,False,False
8.27,49.84,Senior,True,False
6.45,23.45,Normal,False,False
10.71,34.42,Normal,False,False
10.33,15.81,Normal,False,False
2.6,56.26,Senior,True,False
12.23,18.68,Dinner,False,False
13.1,70.65,Normal,False,False
12.52,7.01,Normal,False,False
12.04,16.26,Dinner,False,False
13.49,6.22,Normal,False,False
12.84,50.51,Normal,False,False
10.31,60.18,Normal,False,False
8.34,35.63,Normal,False,False
12.34,18.41,Dinner,False,False
11.22,48.12,Senior,True,False
9.3,56.29,Senior,True,False
6.14,7.91,Lunch,False,False
2.09,52.93,Senior,True,False
0.52,53.11,Senior,True,False
9.34,13.91,Normal,False,False
4.27,50.19,Normal,False,False
11.99,21.92,Dinner,False,False
12.95,50.21,Normal,False,False
0.39,40.59,Normal,False,False
11.56,21.64,Dinner,False,False
13.84,62.24,Normal,False,False
6.87,9.32,Lunch,False,False
0.68,46.89,Normal,False,False
12.47,16.96,Dinner,False,False
12.75,47.42,Normal,False,False
13.25,41.09,Normal,False,False
2.92,46.48,Senior,True,False
12.57,28.09,Normal,False,False
11.46,21.88,Dinner,False,False
5.53,71.02,Normal,False,False
9.35,59.04,Senior,True,False
12.06,21.44,Dinner,False,False
2.43,34.26,Normal,False,False
9.46,55.53,Normal,False,False
6.68,53.69,Normal,False,False
12.79,39.1,Normal,False,False
5.24,45.39,Senior,True,False
12.29,23.49,Dinner,False,False
6.17,8.1,Lunch,False,False
12.96,24.02,Normal,False,False
12.22,22.22,Dinner,False,False
0.05,25.81,Normal,False,False
6.91,6.4,Lunch,False,False
6.77,10.58,Lunch,False,False
9.91,68.07,Normal,False,False
9.51,58.06,Normal,False,False
0.16,52.18,Senior,True,False
13.04,23.54,Normal,False,False
5.92,68.88,Normal,False,False
12.75,6.4,Normal,False,False
4.53,21.03,Normal,False,False
7.25,6.02,Normal,False,False
0.7,24.35,Normal,False,False
8.23,6.43,Normal,False,False
13.45,12.91,Normal,False,False
6.9,11.78,Lunch,False,False
0.78,56.23,Normal,False,False
13.78,23.96,Normal,False,False
7.6,37.52,Normal,False,False
0.86,52.99,Senior,True,False
13.63,15.27,Normal,False,False
13.65,22.3,Normal,False,False
6.03,11.92,Lunch,False,False
9.74,49.43,Senior,True,False
2.65,59.06,Senior,True,False
6.45,10.37,Lunch,False,False
9.1,17.38,Normal,False,False
8.52,12.34,Normal,False,False
1.04,46.53,Normal,False,False
8.23,55.98,Senior,True,False
6.0,18.41,Normal,False,False
13.29,19.57,Normal,False,False
10.94,55.89,Senior,True,False
8.72,17.91,Normal,False,False
11.96,22.13,Dinner,False,False
5.61,20.12,Normal,False,False
11.96,20.77,Dinner,False,False
10.74,18.55,Normal,False,False
1.89,52.39,Senior,True,False
6.32,10.73,Lunch,False,False
11.81,17.25,Dinner,False,False
8.25,45.66,Senior,True,False
11.87,72.07,Normal,False,False
11.83,20.47,Dinner,False,False
9.4,12.24,Normal,False,False
13.63,13.0,Normal,False,False
13.49,70.0,Normal,False,False
13.13,32.82,Normal,False,False
11.72,21.14,Dinner,False,False
10.02,49.11,Normal,False,False
13.63,60.46,Normal,False,False
6.14,11.58,Lunch,False,False
10.89,45.86,Senior,True,False
2.99,6.46,Normal,False,False
6.73,12.74,Lunch,False,False
12.28,24.87,Normal,False,False
8.62,59.51,Senior,True,False
11.15,12.8,Normal,False,False
11.71,56.14,Senior,True,False
2.36,59.96,Senior,True,False
11.06,23.01,Dinner,False,False
6.61,12.05,Lunch,False,False
11.5,15.7,Normal,False,False
9.97,45.3,Senior,True,False
12.47,21.82,Dinner,False,False
12.45,23.19,Dinner,False,False
12.8,11.95,Normal,False,False
12.21,19.14,Dinner,False,False
12.8,48.06,Normal,False,False
3.77,50.66,Senior,True,False
9.91,73.03,Normal,False,False
13.85,14.41,Normal,False,False
12.01,21.5,Dinner,False,False
1.12,51.94,Senior,True,False
12.74,9.09,Normal,False,False
6.94,10.79,Lunch,False,False
8.9,54.52,Senior,True,False
7.31,44.52,Normal,False,False
12.56,14.99,Normal,False,False
6.32,10.1,Lunch,False,False
6.16,12.96,Lunch,False,False
12.84,14.49,Normal,False,False
6.0,8.82,Lunch,False,False
5.66,45.56,Senior,True,False
11.47,20.04,Dinner,False,False
13.85,53.69,Normal,False,False
12.72,20.39,Normal,False,False
7.86,8.66,Normal,False,False
9.32,17.02,Normal,False,False
13.89,35.76,Normal,False,False
5.57,56.09,Senior,True,False
5.6,25.92,Normal,False,False
13.37,34.06,Normal,False,False
9.81,53.61,Senior,True,False
6.52,12.57,Lunch,False,False
11.81,19.99,Dinner,False,False
12.09,14.85,Normal,False,False
2.0,37.33,Normal,False,False
2.78,50.92,Senior,True,False
6.88,11.76,Lunch,False,False
7.27,53.09,Senior,True,False
9.86,17.88,Normal,False,False
2.65,6.48,Normal,False,False
6.14,9.16,Lunch,False,False
12.13,15.27,Normal,False,False
7.41,9.26,Normal,False,False
0.99,59.27,Senior,True,False
7.74,52.81,Normal,False,False
5.88,8.06,Normal,False,False
4.38,56.57,Senior,True,False
7.56,12.2,Normal,False,False
13.3,51.67,Normal,False,False
9.32,32.6,Normal,False,False
2.36,58.95,Senior,True,False
12.8,12.55,Normal,False,False
13.78,9.69,Normal,False,False
0.93,19.64,Normal,False,False
6.12,8.78,Lunch,False,False
8.64,15.87,Normal,False,False
6.03,7.54,Lunch,False,False
11.41,17.41,Dinner,False,False
6.68,43.66,Normal,False,False
6.12,7.7,Lunch,False,False
6.56,13.48,Lunch,False,False
8.69,43.57,Normal,False,False
1.1,19.1,Normal,False,False
12.03,18.57,Dinner,False,False
11.64,13.98,Normal,False,False
1.34,47.98,Senior,True,False
0.06,57.9,Senior,True,False
12.86,58.5,Normal,False,False
12.54,56.26,Normal,False,False
2.7,41.47,Normal,False,False
12.59,14.81,Normal,False,False
2.52,53.68,Senior,True,False
9.29,11.33,Normal,False,False
13.84,16.0,Normal,False,False
13.99,13.55,Normal,False,False
1.03,52.14,Normal,False,False
6.15,6.6,Lunch,False,False
11.17,16.09,Dinner,False,False
13.78,17.45,Normal,False,False
10.5,50.92,Senior,True,False
9.55,24.52,Normal,False,False
8.84,39.07,Normal,False,False
10.24,31.54,Normal,False,False
9.07,33.7,Normal,False,False
6.55,58.11,Senior,True,False
12.99,56.71,Normal,False,False
12.76,49.66,Normal,False,False
6.21,12.47,Lunch,False,False
12.28,16.35,Dinner,False,False
1.44,52.47,Senior,True,False
13.4,42.29,Normal,False,False
12.74,22.47,Normal,False,False
6.04,7.39,Lunch,False,False
6.01,13.64,Lunch,False,False
13.76,57.39,Normal,False,False
13.77,13.68,Normal,False,False
11.6,17.56,Dinner,False,False
12.54,14.7,Normal,False,False
10.33,66.44,Normal,False,False
12.38,17.11,Dinner,False,False
12.18,18.65,Dinner,False,False
2.81,25.79,Normal,False,False
12.87,21.89,Normal,False,False
0.46,21.76,Normal,False,False
13.54,43.37,Normal,False,False
6.09,12.84,Lunch,False,False
6.92,13.84,Normal,False,False
4.86,56.66,Normal,False,False
8.27,24.3,Normal,False,False
11.56,23.81,Dinner,False,False
10.66,29.48,Normal,False,False
9.31,12.18,Normal,False,False
12.95,28.55,Normal,False,False
1.93,23.27,Normal,False,False
1.54,19.51,Normal,False,False
12.12,20.05,Dinner,False,False
6.99,9.99,Lunch,False,False
2.35,46.78,Normal,False,False
5.09,21.76,Normal,False,False
6.06,11.5,Lunch,False,False
4.39,35.99,Normal,False,False
11.53,17.13,Dinner,False,False
13.7,10.7,Normal,False,False
12.61,35.12,Normal,False,False
12.29,23.54,Dinner,False,False
1.09,36.79,Normal,False,False
13.36,65.57,Normal,False,False
10.09,73.92,Normal,False,False
3.66,48.81,Senior,True,False
2.43,58.45,Senior,True,False
6.03,48.27,Normal,False,False
11.65,23.61,Dinner,False,False
7.94,58.21,Senior,True,False
5.07,42.66,Normal,False,False
10.73,66.14,Normal,False,False
8.83,48.11,Senior,True,False
8.62,59.93,Senior,True,False
8.37,29.47,Normal,False,False
11.94,22.49,Dinner,False,False
11.14,45.82,Normal,False,False
7.62,10.33,Normal,False,False
9.97,16.32,Normal,False,False
12.23,26.85,Normal,False,False
5.69,6.81,Normal,False,False
11.68,20.35,Dinner,False,False
11.38,23.52,Dinner,False,False
6.66,11.1,Lunch,False,False
6.43,8.27,Lunch,False,False
4.85,48.19,Senior,True,False
8.95,63.71,Normal,False,False
11.11,51.73,Senior,True,False
11.33,19.5,Dinner,False,False
12.21,20.98,Dinner,False,False
8.97,48.23,Senior,True,False
4.25,17.94,Normal,False,False
2.74,58.85,Senior,True,False
4.22,46.94,Senior,True,False
9.32,20.5,Normal,False,False
4.03,21.93,Normal,False,False
9.15,35.03,Normal,False,False
3.4,72.29,Normal,False,False
3.38,57.58,Senior,True,False
12.8,20.68,Normal,False,False
13.04,31.39,Normal,False,False
3.99,8.64,Normal,False,False
7.2,31.48,Normal,False,False
2.33,20.19,Normal,False,False
3.06,16.93,Normal,False,False
6.89,10.63,Lunch,False,False
7.81,56.5,Senior,True,False
4.63,46.97,Normal,False,False
4.87,71.39,Normal,False,False
3.79,23.53,Normal,False,False
13.4,23.4,Normal,False,False
1.13,23.45,Normal,False,False
7.95,50.39,Senior,True,False
6.6,6.4,Lunch,False,False
7.94,6.09,Normal,False,False
10.8,22.88,Normal,False,False
12.04,20.86,Dinner,False,False
10.32,62.27,Normal,False,False
7.03,7.9,Normal,False,False
5.11,34.33,Normal,False,False
6.72,13.98,Lunch,False,False
3.42,15.18,Normal,False,False
